Date,Open,High,Low,Close,Volume,Range,%K(Fast)(14),"%D(Fast)(14,3)","VWMA(C,20)",%K(Fast)(9),"%D(Fast)(9,3)",%K(Fast)(40),"%D(Fast)(40,4)","%K(Full)(60,10)","%D(Full)(60,10,10)",ATR(14)
31/12/2024 08:10:00,5952.25,5954.25,5947.5,5948,3133,6.75,7,13.3,5955.55,10.2,19.3,4.5,9,11.1,17.2,3.875
31/12/2024 08:11:00,5948.25,5949.25,5947,5948.25,1616,2.25,8.7,11,5954.73,12.2,15.8,5.4,7.6,10,15.9,3.911
31/12/2024 08:12:00,5948.25,5949.5,5947,5948.25,1519,2.5,10,10.5,5954.08,20,17.9,6.2,7,9,14.6,3.839
31/12/2024 08:13:00,5948.25,5951.75,5948.25,5950.5,2383,3.5,25.9,18.2,5953.51,50,33.9,15.8,10.5,9.5,13.7,3.946
31/12/2024 08:14:00,5950.75,5952.75,5950.5,5952,1691,2.25,41.2,29.7,5953.12,70,52,22.1,15.2,10.7,13.1,3.911
31/12/2024 08:15:00,5952.25,5953,5948.25,5948.5,1764,4.75,14.3,22,5952.51,23.3,37.7,7.4,12,9.7,12.5,4.125
31/12/2024 08:16:00,5948.5,5952,5948.5,5950.5,1313,3.5,30.6,26.3,5952.12,48.3,43,15.8,13.5,10,12.1,4.232
31/12/2024 08:17:00,5950.75,5953.25,5950.25,5951.75,2503,3,66.7,46.5,5951.78,65.5,54.2,21.1,16.5,11,11.9,3.911
31/12/2024 08:18:00,5951.75,5954,5949.25,5950,2450,4.75,43.3,44.9,5951.44,41.4,47.8,13.7,15.4,10.8,11.7,3.839
31/12/2024 08:19:00,5950,5950,5944.25,5944.75,3847,5.75,5,25,5950.68,5.1,26.5,1.9,10,9.1,11.2,4.018
31/12/2024 08:20:00,5944.75,5945.5,5941,5945.25,6221,4.5,32.1,28.5,5949.77,32.7,29.6,15.9,12.4,9.5,10.9,4
31/12/2024 08:21:00,5945.25,5947.5,5944.75,5945.75,3503,2.75,35.8,32.2,5949.18,36.5,33.1,17.8,14.5,10,10.7,3.911
31/12/2024 08:22:00,5945.5,5946,5942,5943.25,3445,4,17,24.6,5948.45,17.3,25.2,8.4,12.1,9.3,10.5,3.929
31/12/2024 08:23:00,5943,5949.25,5943,5948.25,3004,6.25,54.7,39.6,5948.24,55.8,40.5,27.1,18.1,11,10.6,4.036
31/12/2024 08:24:00,5948.25,5948.5,5943.75,5943.75,1978,4.75,21.2,30.4,5947.85,21.2,30.8,10.3,15,10.3,10.5,3.893
31/12/2024 08:25:00,5944,5945.5,5943.25,5943.5,1795,2.25,19.2,24.8,5947.66,19.2,25,9.3,12.7,9.6,10.4,3.893
31/12/2024 08:26:00,5943.75,5944.75,5943.5,5944.25,1404,1.25,25,24.9,5947.51,25,25,12.1,12.5,9.4,10.2,3.804
31/12/2024 08:27:00,5944.25,5946.5,5943,5946,1709,3.5,38.5,31.7,5947.29,55.6,40.3,18.7,15,10.1,10.2,3.804
31/12/2024 08:28:00,5946,5946,5942,5943.5,2088,4,19.2,25.5,5947.1,30.3,35.3,9.3,12.7,9.6,10.1,3.929
31/12/2024 08:29:00,5943.5,5945.25,5942,5942.25,1810,3.25,9.6,17.5,5946.66,3.4,19.4,4.7,9.5,8.5,9.8,3.821
31/12/2024 08:30:00,5942.25,5943.25,5941.5,5942.75,2044,1.75,13.5,15.5,5946.4,16.1,17.7,6.5,8.3,7.9,9.5,3.696
31/12/2024 08:31:00,5942.5,5943,5939.25,5942,4227,3.75,18.6,17.1,5945.98,27.5,22.6,9.6,8.9,7.9,9.2,3.75
31/12/2024 08:32:00,5941.75,5942.25,5939,5939.25,2747,3.25,2.3,9.7,5945.55,2.6,12.6,0.9,5.7,6.6,8.7,3.643
31/12/2024 08:33:00,5939.25,5942,5938.25,5940.25,3928,3.75,18.2,13.9,5944.94,24.2,18.4,7,6.2,6.5,8.3,3.5
31/12/2024 08:34:00,5940.25,5942.5,5939.5,5941.75,2165,3,31.8,22.9,5944.59,42.4,30.4,12.5,8.7,7.3,8.1,3.393
31/12/2024 08:35:00,5941.75,5942.5,5939.75,5941.75,2356,2.75,31.8,27.3,5944.35,42.4,36.4,12.6,10.3,8,8.1,3.393
31/12/2024 08:36:00,5941.5,5943.75,5941.5,5941.75,2320,2.25,31.8,29.6,5944.09,45.2,40.8,13.3,11.5,8.5,8.2,3.268
31/12/2024 08:37:00,5941.75,5942.25,5939.75,5941.25,2057,2.5,29.3,29.4,5943.64,42.9,41.8,11.7,11.6,8.6,8.3,3
31/12/2024 08:38:00,5941,5942.25,5940,5941,1166,2.25,33.3,31.4,5943.29,50,45.9,11.7,11.6,8.6,8.3,2.821
31/12/2024 08:39:00,5941,5942,5939.75,5940.25,1418,2.25,24.2,27.8,5943.1,36.4,41.1,8.7,10.4,8.2,8.3,2.821
31/12/2024 08:40:00,5940.25,5941.75,5938.5,5941.5,2176,3.25,39.4,33.6,5942.74,59.1,50.1,15.3,12.4,8.7,8.4,2.964
31/12/2024 08:41:00,5941.25,5942.25,5940.25,5941.25,1198,2,38.7,36.2,5942.47,54.5,52.3,14.5,13.2,9,8.5,2.857
31/12/2024 08:42:00,5941,5946,5941,5946,2592,5,100,68.1,5942.61,100,76.2,37.3,22.9,12.1,9.1,2.929
31/12/2024 08:43:00,5945.75,5948,5945,5946.75,2370,3,87.2,77.6,5942.45,86.8,81.5,53.1,35,15.1,10.2,2.911
31/12/2024 08:44:00,5946.75,5947.5,5944.75,5946.5,1844,2.75,84.6,81.1,5942.56,84.2,82.9,51.6,41.6,17.5,11.5,2.982
31/12/2024 08:45:00,5946.25,5949.5,5945.75,5948.25,2912,3.75,88.9,85,5942.9,88.6,85.7,62.5,50,20.5,13.2,2.982
31/12/2024 08:46:00,5948,5948.25,5942.75,5944.25,3042,5.5,53.3,69.2,5942.94,52.3,69,37.5,45,20.4,14.5,3.143
31/12/2024 08:47:00,5944,5947.25,5944,5946,1628,3.25,68.2,68.7,5942.94,68.2,68.6,48.4,46.4,21.5,15.8,3.107
31/12/2024 08:48:00,5946,5950.25,5945.5,5949.75,1964,4.75,95.7,82.2,5943.2,95.7,82.2,71.9,56.6,24.7,17.4,3.232
31/12/2024 08:49:00,5949.75,5950.25,5948,5949.25,1873,2.25,91.5,86.8,5943.49,90,86.1,68.8,61.4,27,19.1,3.196
31/12/2024 08:50:00,5948.75,5951.75,5948.75,5951,2706,3,94.3,90.6,5943.96,93,89.6,81,69.2,29.9,21.1,3.25
31/12/2024 08:51:00,5950.75,5951.25,5947.75,5948.5,2413,3.5,75.5,83,5944.38,63.9,76.7,65.1,67.6,30.8,22.9,3.321
31/12/2024 08:52:00,5948.5,5948.75,5944,5946,2531,4.75,56.6,69.8,5944.79,36.1,56.4,49.2,60.2,30,24.2,3.5
31/12/2024 08:53:00,5945.75,5946.25,5944.75,5945,1209,1.5,49.1,59.4,5945.22,25,40.7,42.9,53.3,28.8,25,3.446
31/12/2024 08:54:00,5944.75,5946.5,5944.75,5945.25,990,1.75,43.5,51.5,5945.41,27.8,34.2,44.4,49.7,28.1,25.6,3.339
31/12/2024 08:55:00,5945,5945,5941.5,5942.75,2611,3.5,16.3,33.9,5945.45,12.2,23.2,28.6,41.3,26,25.6,3.464
31/12/2024 08:56:00,5942.75,5944.25,5941.5,5943.75,1781,2.75,22,27.9,5945.59,22,22.6,34.9,38.7,25.1,25.5,3.304
31/12/2024 08:57:00,5943.5,5945.5,5943.5,5944.25,1293,2,26.8,27.4,5945.77,26.8,24.7,38.1,38.5,24.7,25.4,3.232
31/12/2024 08:58:00,5944.25,5944.75,5941.5,5941.75,1230,3.25,2.4,14.9,5945.78,2.4,13.6,25.9,33.5,22.9,24.9,3.268
31/12/2024 08:59:00,5941.75,5944,5940.5,5943.25,2644,3.5,24.4,19.7,5945.81,25.6,19.6,37,34.9,22.7,24.5,3.25
31/12/2024 09:00:00,5943.25,5943.5,5940,5940.5,1878,3.5,4.3,12,5945.8,5.7,12.6,16.7,27.6,20.5,23.8,3.107
31/12/2024 09:01:00,5940.25,5941.25,5938,5939.25,2485,3.25,9.1,10.5,5945.54,14.7,13.7,9.1,20.2,17.9,22.7,3.107
31/12/2024 09:02:00,5939.25,5939.75,5935.75,5938,4073,4,14.1,12.3,5944.81,20.9,17.3,14.1,17.7,16.4,21.6,3.054
31/12/2024 09:03:00,5938,5942.75,5937.5,5942.25,2783,5.25,40.6,26.5,5944.54,66.7,42,40.6,26.9,19.8,21.3,3.268
31/12/2024 09:04:00,5942.25,5944.25,5941.25,5942.5,2125,3,43.5,35,5944.36,69.2,55.6,42.2,33,22.8,21.5,3.268
31/12/2024 09:05:00,5942.25,5945.5,5940.5,5942.25,2529,5,50,42.5,5943.98,66.7,61.1,40.6,36.1,25.1,22.2,3.375
31/12/2024 09:06:00,5942,5943.25,5940.25,5942.75,2300,3,65.1,53.8,5943.89,71.8,66.5,43.8,39.1,27.4,23.1,3.25
31/12/2024 09:07:00,5942.5,5944.75,5941.25,5942.5,1396,3.5,62.8,58.3,5943.77,69.2,67.8,42.2,40.4,29,24.2,3.393
31/12/2024 09:08:00,5942.5,5945.25,5942,5945,1106,3.25,94.9,76.6,5943.52,94.9,81.4,57.8,47.3,32.9,25.8,3.5
31/12/2024 09:09:00,5945.25,5946.75,5944.25,5945.25,1264,2.5,86.4,81.5,5943.31,86.4,83.9,59.4,52.2,36.2,27.7,3.411
31/12/2024 09:10:00,5945.25,5947,5943.75,5944.25,1798,3.25,75.6,78.5,5942.84,75.6,79.7,53.1,52.5,38.1,29.6,3.446
31/12/2024 09:11:00,5944.25,5944.25,5941,5941,2666,3.25,46.7,62.6,5942.38,36.8,58.3,32.8,44.7,36.4,30.8,3.536
31/12/2024 09:12:00,5941,5941,5938.25,5939,2505,2.75,28.9,45.7,5941.95,8.6,33.4,20.3,34.9,33,31.2,3.5
31/12/2024 09:13:00,5939,5941.75,5937.75,5941,1820,4,46.7,46.2,5941.82,35.1,34.3,32.8,34.1,32.2,31.4,3.536
31/12/2024 09:14:00,5941,5941.75,5940.5,5940.5,928,1.25,42.2,44.2,5941.71,29.7,32,29.7,32.3,31.1,31.3,3.375
31/12/2024 09:15:00,5940.75,5942,5940,5941.25,1037,2,48.9,46.6,5941.63,37.8,34.9,34.4,33.1,30.9,31.3,3.286
31/12/2024 09:16:00,5941.25,5943.25,5940.75,5942.75,969,2.5,55.3,50.9,5941.56,54.1,44.5,43.8,37.4,32.3,31.5,3.179
31/12/2024 09:17:00,5942.75,5942.75,5940.75,5941.75,1121,2,43.2,47.1,5941.47,43.2,43.9,37.5,37.4,32.4,31.6,2.946
31/12/2024 09:18:00,5941.75,5943.5,5941.25,5943.25,913,2.25,59.5,53.3,5941.51,59.5,51.7,46.9,41.2,35,32.2,2.893
31/12/2024 09:19:00,5943.5,5945.75,5943.25,5944.25,1350,2.5,70.3,61.8,5941.48,81.3,66.5,53.1,46,38.3,33.4,2.714
31/12/2024 09:20:00,5944.25,5945.75,5943,5943.75,1304,2.75,64.9,63.3,5941.61,75,70.7,50,47.6,40.4,34.6,2.696
31/12/2024 09:21:00,5944,5944,5937.75,5938,3624,6.25,2.7,33,5941.42,3.1,36.9,14.1,34.2,35.6,34.8,2.893
31/12/2024 09:22:00,5937.75,5938.75,5937,5937,2314,1.75,,16.5,5941.52,,18.5,7.8,23.6,30.6,34.1,2.786
31/12/2024 09:23:00,5937,5937.25,5933.75,5934.5,3984,3.5,5.7,11.1,5940.71,6.3,12.4,4.2,15.8,25.8,32.5,2.857
31/12/2024 09:24:00,5934.25,5936,5933.5,5935.25,4425,2.5,14.3,12.7,5940,14.3,13.3,9.6,13.3,22.8,30.8,2.804
31/12/2024 09:25:00,5935.25,5937.5,5935,5937.5,1765,2.5,32.7,22.7,5939.74,32.7,23,21.9,16.8,22.7,29.3,2.75
31/12/2024 09:26:00,5937.5,5939.25,5936.75,5937.5,2304,2.5,32.7,27.7,5939.43,32.7,27.8,21.9,18.8,22.5,28.1,2.732
31/12/2024 09:27:00,5937.25,5937.25,5932.75,5934,4439,4.5,9.6,18.6,5938.75,9.6,18.7,6.6,13.9,19.6,26.5,2.786
31/12/2024 09:28:00,5934.25,5935.5,5932.5,5933.25,1958,3,5.7,12.1,5938.33,5.7,12.2,3.9,9.9,16.8,24.8,2.911
31/12/2024 09:29:00,5933.25,5934,5930,5931.5,2835,4,9.5,10.8,5937.69,10.7,11.5,6.9,8.7,15,23,3.054
31/12/2024 09:30:00,5931.5,5933,5930.5,5930.75,2133,2.5,4.8,7.8,5937.09,8.1,9.8,3.5,6.6,12.9,21.1,3.054
31/12/2024 09:31:00,5930.5,5932,5930.25,5930.5,1406,1.75,3.2,5.5,5936.64,5.4,7.6,2.7,5,11,19.3,3.036
31/12/2024 09:32:00,5930.5,5931.25,5926,5926.25,4514,5.25,1.3,3.4,5935.47,1.9,4.7,1.2,3.5,9.1,17.4,3.25
31/12/2024 09:33:00,5926,5927,5925.25,5925.75,2845,1.75,2.4,2.9,5934.65,3.6,4.2,2.3,3,7.8,15.7,3.196
31/12/2024 09:34:00,5925.75,5929,5925.5,5928.5,2620,3.5,17.3,10.1,5934.2,23.2,13.7,14.9,7.8,8.6,14.4,3.25
31/12/2024 09:35:00,5928.25,5929,5925.75,5926,1745,3.25,5.4,7.7,5933.76,6.3,10,3.4,6.1,7.6,13.2,3.036
31/12/2024 09:36:00,5925.75,5927.25,5924.25,5924.25,3011,3,,3.9,5933.02,,5,,3.6,6.2,11.9,3.125
31/12/2024 09:37:00,5924.25,5926.5,5923.75,5924.5,2548,2.75,4.8,4.4,5932.41,7.3,6.2,3.2,3.5,5.6,10.7,3.071
31/12/2024 09:38:00,5924.75,5924.75,5922.75,5923,2388,2,1.5,2.9,5931.81,2.4,4.3,1,2.5,4.7,9.6,3.036
31/12/2024 09:39:00,5923,5924.25,5922,5923.75,3124,2.25,10.1,6.5,5931.05,17.5,10.9,7,4.3,4.9,8.8,3.018
31/12/2024 09:40:00,5923.5,5924,5922,5922.25,2063,2,1.6,4.1,5930.43,2.7,6.8,1,3,4.2,8,2.982
31/12/2024 09:41:00,5922.25,5926.75,5921.75,5925.5,3399,5,27.3,15.7,5929.64,51.7,29.3,14.9,7.7,5.7,7.5,3
31/12/2024 09:42:00,5925.5,5926.25,5923.25,5923.75,2071,3,16.3,16,5929.11,27.6,28.4,7.9,7.8,5.9,7.2,3
31/12/2024 09:43:00,5923.75,5927.5,5923.75,5926.75,2502,3.75,44.4,30.2,5928.61,69,48.7,19.8,12.6,7.8,7.3,2.982
31/12/2024 09:44:00,5926.75,5928.25,5925.5,5925.75,1857,2.75,39,34.6,5927.93,61.5,55.1,15.8,13.9,8.8,7.6,3
31/12/2024 09:45:00,5925.75,5927,5924.25,5924.75,1522,2.75,31.6,33.1,5927.51,46.2,50.6,11.9,13.1,9,7.9,3.071
31/12/2024 09:46:00,5924.75,5925.25,5924,5924,728,1.25,31,32.1,5926.99,34.6,42.6,8.9,11.4,8.8,8,2.786
31/12/2024 09:47:00,5924,5928.5,5923.75,5928.5,2402,4.75,93.1,62.6,5926.42,100,71.3,26.7,17.5,11.3,8.6,3
31/12/2024 09:48:00,5928.5,5928.75,5926.25,5926.25,1791,2.5,62.1,62.3,5926.13,64.3,67.8,17.8,17.7,11.9,9.2,2.929
31/12/2024 09:49:00,5926.25,5927.75,5925,5926,1394,2.75,60.7,61.5,5925.79,60.7,64.3,16.8,17.3,12.3,9.8,2.893
31/12/2024 09:50:00,5926,5927,5925.25,5926,1193,1.75,60.7,61.1,5925.57,50,57.1,17.7,17.5,12.7,10.3,2.804
31/12/2024 09:51:00,5926,5930,5926,5926.75,2022,4,60.6,60.9,5925.47,48,52.6,20.8,18.8,13.8,11,2.893
31/12/2024 09:52:00,5926.75,5928.25,5926,5927.75,1398,2.25,72.7,66.8,5925.46,64,58.3,25,21.3,15.6,11.8,2.911
31/12/2024 09:53:00,5927.5,5930,5927.5,5928.5,1385,2.5,81.8,74.3,5925.54,76,67.1,28.1,24,17.6,12.9,2.929
31/12/2024 09:54:00,5928.5,5935,5928.5,5934,3764,6.5,92.5,83.4,5926.11,91.1,79.1,51,34.8,23.2,14.7,3.25
31/12/2024 09:55:00,5933.75,5937,5933.5,5936,3096,3.5,92.7,88.1,5926.82,92.5,85.8,59.4,44.6,29.3,17.4,3.143
31/12/2024 09:56:00,5935.75,5940.25,5935.5,5937,3574,4.75,80.3,84.2,5927.81,78.7,82.2,63.5,52.2,34.9,20.6,3.268
31/12/2024 09:57:00,5937,5939.5,5936.25,5937.25,2878,3.25,81.8,83,5928.61,80.3,81.3,64.6,57.2,39.7,24.1,3.232
31/12/2024 09:58:00,5937,5942.5,5936.5,5942,3138,6,97.3,90.2,5929.84,97.1,89.2,84.4,68,47.1,28.2,3.464
31/12/2024 09:59:00,5941.75,5946.5,5941.75,5945.5,5039,4.75,95.6,92.9,5931.91,95.1,92.2,96,79.2,55.6,33.2,3.607
31/12/2024 10:00:00,5945.25,5946,5939.25,5939.75,4412,6.75,70.3,81.6,5933.01,67.1,79.6,72.7,76.6,58.5,37.8,4
31/12/2024 10:01:00,5939.75,5943.5,5939.75,5942.25,2123,3.75,80.2,80.9,5933.95,77.6,78.6,82.8,79.1,62.6,42.3,3.929
31/12/2024 10:02:00,5942,5946,5941.75,5944.25,2696,4.25,89.5,85.2,5934.94,87.5,83.1,90.9,83.8,67.4,46.9,4.054
31/12/2024 10:03:00,5944,5944.75,5940.5,5941.75,2622,4.25,77.6,81.4,5935.73,63.5,73.3,80.8,82.6,69.6,51,4.161
31/12/2024 10:04:00,5942,5944.75,5942,5944.5,1202,2.75,90.2,85.8,5936.33,81.8,77.5,91.9,86.3,73.3,55.1,4.25
31/12/2024 10:05:00,5944.5,5946,5943.25,5945.25,1865,2.75,93.9,89.9,5937.03,87.8,82.7,94.9,89.8,76.9,59,4.161
31/12/2024 10:06:00,5945.25,5945.75,5942,5944,2523,3.75,86.8,88.4,5937.57,75,78.8,89.9,89.8,78.9,62.7,4.268
31/12/2024 10:07:00,5944.25,5950.25,5944,5948,4091,6.25,89.7,89,5938.8,79.5,79.2,92.1,90.7,81.3,66,4.536
31/12/2024 10:08:00,5948.25,5949,5944.5,5945,1994,4.5,68.7,78.8,5939.47,52.3,65.7,81.6,87.1,81.4,68.8,4.393
31/12/2024 10:09:00,5945,5945.75,5942.5,5945,1776,3.25,64.4,71.6,5940.01,50,57.9,81.6,84.9,81.4,71.1,4.375
31/12/2024 10:10:00,5944.75,5944.75,5942.5,5944,1457,2.25,55.4,63.5,5940.43,35.9,46.9,78.1,82.2,80.8,72.9,4.214
31/12/2024 10:11:00,5943.75,5944.75,5941.75,5942,1409,3,40,51.7,5941,15.4,31.1,71.1,77.7,79,74,4.196
31/12/2024 10:12:00,5942,5943.5,5941.5,5943.25,1155,2,36.4,44.1,5941.41,20,25.6,75.4,76.8,78.4,74.8,3.911
31/12/2024 10:13:00,5943.25,5943.25,5936.5,5938,4194,6.75,10.9,27.5,5941.47,10.9,18.2,57,68.9,74.5,74.7,4.054
31/12/2024 10:14:00,5938,5939.5,5937.25,5937.75,1721,2.25,9.1,18.3,5941.88,9.1,13.7,56.1,63.8,71.2,74.1,3.732
31/12/2024 10:15:00,5937.75,5938.75,5936.25,5936.5,1600,2.5,1.8,10,5942.07,1.8,7.7,51.8,59,67.6,72.9,3.643
31/12/2024 10:16:00,5936.5,5941.25,5936.25,5941,1902,5,33.9,22,5942.39,37.3,22.5,67.5,62.4,67.6,72,3.696
31/12/2024 10:17:00,5941.25,5941.75,5937.5,5938,1860,4.25,12.5,17.2,5942.53,18.4,20.5,57,60.2,65.7,70.8,3.696
31/12/2024 10:18:00,5938.25,5938.5,5936.25,5937.25,1518,2.25,7.1,12.2,5942.39,11.8,16.1,54.4,57.9,63.6,69.5,3.643
31/12/2024 10:19:00,5937.25,5937.5,5933.25,5933.25,2709,4.25,,6.1,5941.49,,8.1,40.4,50.9,59.4,67.7,3.75
31/12/2024 10:20:00,5933.25,5934,5932,5932.75,2804,2,4.1,5.1,5941.1,6.5,7.3,38.6,46,55.6,65.5,3.625
31/12/2024 10:21:00,5933,5933.25,5926,5927.25,5096,7.25,5.4,5.3,5939.52,7.2,7.3,14.8,33.5,49,62.5,3.696
31/12/2024 10:22:00,5927.5,5927.75,5924.25,5925.25,3610,3.5,4.7,5,5938.16,5.7,6.5,5.7,22.4,42.3,58.8,3.625
31/12/2024 10:23:00,5925.25,5927,5925,5926,2155,2,8.5,6.7,5937.39,10,8.2,8.5,16.8,37.3,54.9,3.536
31/12/2024 10:24:00,5926,5926.25,5922.25,5923,4093,4,3.3,5,5936.03,3.8,6,2.7,11.2,31.4,50.6,3.643
31/12/2024 10:25:00,5923.25,5928,5922.75,5927.75,2773,5.25,25.9,15.5,5935.24,28.2,17.1,19.6,14.6,29.5,46.8,3.804
31/12/2024 10:26:00,5927.5,5928,5922.75,5923,2167,5.25,3.6,9.5,5934.26,4.6,10.9,2.7,9.8,24.9,42.8,4.036
31/12/2024 10:27:00,5923,5923.5,5920.5,5920.5,3516,3,,4.8,5932.15,,5.4,,5.9,20.4,38.7,3.768
31/12/2024 10:28:00,5920.75,5925.5,5920.5,5924.75,3098,5,20,12.4,5931.19,31.5,18.5,14.3,9.2,19.3,35.2,3.964
31/12/2024 10:29:00,5924.5,5925.25,5922.75,5922.75,2039,2.5,10.6,11.5,5930.37,17.6,18.1,7.6,8.6,17.1,31.9,3.964
31/12/2024 10:30:00,5922.75,5925.5,5922,5925,2432,3.5,21.2,16.3,5929.74,60,39,15.1,11.2,16.8,29.2,3.857
31/12/2024 10:31:00,5925,5927.5,5924.75,5926.25,2883,2.75,31.9,24.1,5929.22,76.7,57.8,19.3,14.4,17.2,27,3.75
31/12/2024 10:32:00,5926.25,5927.25,5925,5926,2145,2.25,32.4,28.2,5928.8,73.3,65.6,18.5,16.1,17.5,25.3,3.75
31/12/2024 10:33:00,5925.75,5927.75,5925,5927,2008,2.75,48.1,38.2,5927.99,86.7,76.1,21.8,18.4,18.3,24,3.643
31/12/2024 10:34:00,5927,5931.75,5927,5928,3240,4.75,58.8,48.5,5927.68,66.7,71.4,25.2,21.1,19.5,23.2,3.839
31/12/2024 10:35:00,5928,5929,5925.25,5925.75,1709,3.75,46.7,47.6,5927.35,46.7,59,17.6,19.7,19.2,22.5,3.589
31/12/2024 10:36:00,5925.75,5927,5924.5,5925.5,1286,2.5,44.4,46,5926.82,44.4,51.7,16.8,18.6,18.8,21.8,3.518
31/12/2024 10:37:00,5925.25,5925.75,5922,5923.75,1977,3.75,28.9,37.5,5926.32,17.9,34.8,10.9,15.5,17.3,21,3.643
31/12/2024 10:38:00,5923.5,5926.75,5923.5,5926.5,1417,3.25,53.3,45.4,5926.01,46.2,40.5,20.2,17.4,17.8,20.4,3.589
31/12/2024 10:39:00,5926.5,5928.25,5926,5928,1470,2.25,66.7,56,5925.69,61.5,51,25.2,20.5,19.2,20.2,3.375
31/12/2024 10:40:00,5928,5930.75,5927.5,5930.25,1948,3.25,86.7,71.3,5925.47,84.6,67.8,32.8,25.4,21.7,20.5,3.232
31/12/2024 10:41:00,5930.25,5930.5,5928,5928.25,1399,2.5,68.9,70.1,5925.36,64.1,66,26.1,25.7,22.5,20.8,3.196
31/12/2024 10:42:00,5928.25,5930,5927.5,5927.5,1217,2.5,56.4,63.3,5925.43,56.4,61.2,23.5,24.8,22.7,21.1,3.018
31/12/2024 10:43:00,5927.5,5933.5,5927.5,5931.25,2499,6,80.4,71.8,5925.72,80.4,70.8,36.1,29.3,25.1,21.9,3.268
31/12/2024 10:44:00,5931,5932,5929.25,5931.75,1292,2.75,84.8,78.3,5926.17,84.8,77.8,37.8,32.7,27.4,22.9,3.214
31/12/2024 10:45:00,5931.75,5932.5,5930,5930,1104,2.5,69.6,73.9,5926.17,69.6,73.7,31.9,32.4,28.2,23.9,3.196
31/12/2024 10:46:00,5930,5932.5,5929.75,5930.75,1216,2.75,76.1,75,5926.48,72.5,73.1,34.5,33.2,29.4,24.9,3.232
31/12/2024 10:47:00,5930.75,5933,5930.25,5931.25,1423,2.75,80.4,77.7,5927.21,70,71.5,37.7,35,30.6,25.9,3.232
31/12/2024 10:48:00,5931.25,5935.75,5931.25,5934.5,2086,4.5,90.9,84.3,5927.83,84.8,78.2,55.4,43.2,33.6,27.3,3.214
31/12/2024 10:49:00,5934.5,5935.5,5933.25,5933.5,1482,2.25,83.6,84,5928.35,72.7,75.5,53.6,47.4,35.4,28.8,3.107
31/12/2024 10:50:00,5933.5,5938.5,5933.25,5936.25,4897,5.25,86.4,85.2,5929.56,79.5,77.5,64.9,54.4,38.6,30.6,3.304
31/12/2024 10:51:00,5936,5936,5931.75,5932,1982,4.25,56.7,70.9,5929.94,40.9,59.2,50,52.6,38.6,32,3.357
31/12/2024 10:52:00,5932,5933.25,5929.75,5931.75,1864,3.5,46,58.5,5930.26,27,43.1,49.5,51.4,38.5,33.2,3.375
31/12/2024 10:53:00,5931.5,5932,5930,5931.25,1346,2,34.1,46.3,5930.47,17.1,30.1,50.6,51.1,38,34.1,3.357
31/12/2024 10:54:00,5931,5931.25,5930,5930.75,1303,1.25,29.5,37.9,5930.71,11.4,20.8,48.2,49.9,37.4,34.7,3.214
31/12/2024 10:55:00,5930.5,5931.75,5929,5930.5,1672,2.75,27.3,32.6,5930.94,15.8,18.3,47.1,48.8,36.7,35.1,3.232
31/12/2024 10:56:00,5930.5,5931,5929.5,5930,1377,1.5,22.7,27.7,5931.11,10.5,14.4,44.7,47.1,35.8,35.2,3.161
31/12/2024 10:57:00,5930,5930.25,5926.5,5926.75,2521,3.75,2.1,14.9,5931.21,2.1,8.2,34.7,42.2,33.1,34.8,3
31/12/2024 10:58:00,5926.75,5929.25,5926.75,5927.5,1388,2.5,8.3,11.6,5931.25,8.3,8.3,38.9,40.9,31.4,34.2,2.982
31/12/2024 10:59:00,5927.25,5928.25,5926.25,5926.5,1293,2,2,6.8,5931.21,2.6,5.4,33.3,37.9,29.4,33.3,2.946
31/12/2024 11:00:00,5926.75,5928.25,5924.5,5927.5,2099,3.75,21.4,14.1,5931.04,34.3,19.9,38.9,38.3,28.3,32.4,3.018
31/12/2024 11:01:00,5927.5,5928.5,5925.75,5926,2040,2.75,10.7,12.4,5930.87,20,19.9,30.6,35.2,26.5,31.3,3.018
31/12/2024 11:02:00,5925.75,5925.75,5921,5921.5,3147,4.75,2.9,7.6,5930.2,4.7,12.3,5.6,23.3,22.3,29.7,3.054
31/12/2024 11:03:00,5921.25,5923.75,5918.5,5922.25,4184,5.25,18.8,13.2,5929.3,28.3,20.3,18.8,21.5,20.4,28,3.268
31/12/2024 11:04:00,5922.25,5925,5920.75,5923.25,2393,4.25,27.1,20.2,5928.86,38,29.1,23.8,22.4,19.4,26.4,3.196
31/12/2024 11:05:00,5923.5,5928,5922.75,5925.75,3380,5.25,49.2,34.7,5928.59,61.7,45.4,36.3,27.9,20,25.3,3.25
31/12/2024 11:06:00,5925.5,5928.25,5924.75,5927.75,1509,3.5,68.5,51.6,5928.5,86,65.7,46.3,35.3,21.7,24.6,3.25
31/12/2024 11:07:00,5927.75,5930,5926.5,5929.75,1816,3.5,84.9,68.2,5928.46,97.8,81.8,56.3,43.7,24.4,24.6,3.357
31/12/2024 11:08:00,5929.75,5933.25,5929.75,5931.75,2978,3.5,89.8,79,5928.4,89.8,85.8,66.3,52.7,28.8,25.4,3.518
31/12/2024 11:09:00,5931.75,5933.5,5930,5932.75,2048,3.5,95,87,5928.43,95,90.4,71.3,60.1,33.5,26.8,3.571
31/12/2024 11:10:00,5932.5,5937,5932.5,5933.75,2852,4.5,82.4,84.7,5927.9,82.4,86.4,76.3,66.6,37.9,28.9,3.786
